"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MAX"
"4300","77.24","77.24","77.24","73.22","73.22","73.22","75.726","75.726","75.726","55.57","55.57","55.57","68.002","68.002","68.002","78.12","78.12","78.12"
"4350","78.40625","78.40625","78.40625","74.65625","74.65625","74.65625","76.734375","76.734375","76.734375","56.21875","56.21875","56.21875","69.59375","69.59375","69.59375","79.703125","79.703125","79.703125"
"4400","77.984375","77.984375","77.984375","74.484375","74.484375","74.484375","76.6875","76.6875","76.6875","56.1875","56.1875","56.1875","69.6875","69.6875","69.6875","79.2109375","79.2109375","79.2109375"
"4450","77.86458333333333","77.86458333333333","77.86458333333333","74.40625","74.40625","74.40625","76.55208333333333","76.55208333333333","76.55208333333333","56.161458333333336","56.161458333333336","56.161458333333336","69.53125","69.53125","69.53125","79.375","79.375","79.375"
"4500","77.90234375","77.90234375","77.90234375","74.359375","74.359375","74.359375","76.57421875","76.57421875","76.57421875","56.26953125","56.26953125","56.26953125","69.46875","69.46875","69.46875","79.05078125","79.05078125","79.05078125"
"4550","77.909375","77.909375","77.909375","74.45","74.45","74.45","76.56875","76.56875","76.56875","56.296875","56.296875","56.296875","69.446875","69.446875","69.446875","79.234375","79.234375","79.234375"
"4600","77.8203125","77.8203125","77.8203125","74.46354166666667","74.46354166666667","74.46354166666667","76.53385416666667","76.53385416666667","76.53385416666667","56.338541666666664","56.338541666666664","56.338541666666664","69.53385416666667","69.53385416666667","69.53385416666667","79.15104166666667","79.15104166666667","79.15104166666667"
"4650","77.91741071428571","77.91741071428571","77.91741071428571","74.58035714285714","74.58035714285714","74.58035714285714","76.60044642857143","76.60044642857143","76.60044642857143","56.35044642857143","56.35044642857143","56.35044642857143","69.46428571428571","69.46428571428571","69.46428571428571","79.08258928571429","79.08258928571429","79.08258928571429"
"4700","78.81944444444444","78.81944444444444","78.81944444444444","75.34722222222223","75.34722222222223","75.34722222222223","76.90972222222223","76.90972222222223","76.90972222222223","55.208333333333336","55.208333333333336","55.208333333333336","68.48958333333333","68.48958333333333","68.48958333333333","78.55902777777777","78.55902777777777","78.55902777777777"
"4750","78.56197033898304","78.56197033898304","78.56197033898304","74.98675847457628","74.98675847457628","74.98675847457628","76.50953389830508","76.50953389830508","76.50953389830508","56.05137711864407","56.05137711864407","56.05137711864407","69.65042372881356","69.65042372881356","69.65042372881356","78.94597457627118","78.94597457627118","78.94597457627118"
"4800","78.45470183486239","78.45470183486239","78.45470183486239","75.27952981651376","75.27952981651376","75.27952981651376","76.80619266055047","76.80619266055047","76.80619266055047","56.336009174311926","56.336009174311926","56.336009174311926","69.85378440366972","69.85378440366972","69.85378440366972","79.39363532110092","79.39363532110092","79.39363532110092"
"4850","78.31662735849056","78.31662735849056","78.31662735849056","75.08352987421384","75.08352987421384","75.08352987421384","76.89170597484276","76.89170597484276","76.89170597484276","56.32861635220126","56.32861635220126","56.32861635220126","69.79658018867924","69.79658018867924","69.79658018867924","79.55483490566037","79.55483490566037","79.55483490566037"
"4900","78.24835526315789","78.24835526315789","78.24835526315789","75.07476076555024","75.07476076555024","75.07476076555024","76.94004186602871","76.94004186602871","76.94004186602871","56.32102272727273","56.32102272727273","56.32102272727273","69.7816985645933","69.7816985645933","69.7816985645933","79.64264354066985","79.64264354066985","79.64264354066985"
"4950","78.36932915057915","78.36932915057915","78.36932915057915","75.0995415057915","75.0995415057915","75.0995415057915","77.15371621621621","77.15371621621621","77.15371621621621","56.48829633204633","56.48829633204633","56.48829633204633","69.88416988416988","69.88416988416988","69.88416988416988","79.74782818532819","79.74782818532819","79.74782818532819"
"5000","78.60032362459548","78.60032362459548","78.60032362459548","75.17192556634305","75.17192556634305","75.17192556634305","77.22744741100324","77.22744741100324","77.22744741100324","56.65958737864078","56.65958737864078","56.65958737864078","69.94589401294499","69.94589401294499","69.94589401294499","79.80380258899676","79.80380258899676","79.80380258899676"
"5050","78.68863161559888","78.68863161559888","78.68863161559888","75.21979456824512","75.21979456824512","75.21979456824512","77.25452646239555","77.25452646239555","77.25452646239555","56.80275069637883","56.80275069637883","56.80275069637883","70.07311977715878","70.07311977715878","70.07311977715878","79.82677576601671","79.82677576601671","79.82677576601671"
"5100","79.03645833333333","79.03645833333333","79.03645833333333","75","75","75","76.43229166666667","76.43229166666667","76.43229166666667","55.642361111111114","55.642361111111114","55.642361111111114","69.66145833333333","69.66145833333333","69.66145833333333","79.64409722222223","79.64409722222223","79.64409722222223"
"5150","80.0091911764706","80.0091911764706","80.0091911764706","75.89613970588235","75.89613970588235","75.89613970588235","77.94117647058823","77.94117647058823","77.94117647058823","56.973805147058826","56.973805147058826","56.973805147058826","70.87545955882354","70.87545955882354","70.87545955882354","81.20404411764706","81.20404411764706","81.20404411764706"
"5200","79.54184322033899","79.54184322033899","79.54184322033899","75.48993644067797","75.48993644067797","75.48993644067797","77.68802966101696","77.68802966101696","77.68802966101696","56.720074152542374","56.720074152542374","56.720074152542374","70.80905720338983","70.80905720338983","70.80905720338983","80.69385593220339","80.69385593220339","80.69385593220339"
"5250","79.93396577380952","79.93396577380952","79.93396577380952","75.91145833333333","75.91145833333333","75.91145833333333","77.85528273809524","77.85528273809524","77.85528273809524","56.984747023809526","56.984747023809526","56.984747023809526","70.85193452380952","70.85193452380952","70.85193452380952","80.8500744047619","80.8500744047619","80.8500744047619"
"5300","79.82368119266054","79.82368119266054","79.82368119266054","76.04644495412845","76.04644495412845","76.04644495412845","77.87413990825688","77.87413990825688","77.87413990825688","57.00616399082569","57.00616399082569","57.00616399082569","71.07224770642202","71.07224770642202","71.07224770642202","80.79128440366972","80.79128440366972","80.79128440366972"
"5350","79.59130130597015","79.59130130597015","79.59130130597015","76.03777985074628","76.03777985074628","76.03777985074628","77.9121968283582","77.9121968283582","77.9121968283582","56.981693097014926","56.981693097014926","56.981693097014926","71.16954291044776","71.16954291044776","71.16954291044776","80.71070429104478","80.71070429104478","80.71070429104478"
"5400","79.54255110062893","79.54255110062893","79.54255110062893","76.29225628930817","76.29225628930817","76.29225628930817","77.88669418238993","77.88669418238993","77.88669418238993","57.208136792452834","57.208136792452834","57.208136792452834","71.28537735849056","71.28537735849056","71.28537735849056","80.68248820754717","80.68248820754717","80.68248820754717"
"5450","79.53889266304348","79.53889266304348","79.53889266304348","76.30774456521739","76.30774456521739","76.30774456521739","77.9211956521739","77.9211956521739","77.9211956521739","57.10130774456522","57.10130774456522","57.10130774456522","71.20202105978261","71.20202105978261","71.20202105978261","80.66618546195652","80.66618546195652","80.66618546195652"
"5500","79.36921296296296","79.36921296296296","79.36921296296296","75.57870370370371","75.57870370370371","75.57870370370371","77.7488425925926","77.7488425925926","77.7488425925926","56.71296296296296","56.71296296296296","56.71296296296296","70.92013888888889","70.92013888888889","70.92013888888889","78.84837962962963","78.84837962962963","78.84837962962963"
"5550","79.46428571428571","79.46428571428571","79.46428571428571","75.92329545454545","75.92329545454545","75.92329545454545","78.49025974025975","78.49025974025975","78.49025974025975","56.48336038961039","56.48336038961039","56.48336038961039","70.93141233766234","70.93141233766234","70.93141233766234","80.39772727272727","80.39772727272727","80.39772727272727"
"5600","79.85359251968504","79.85359251968504","79.85359251968504","76.61786417322834","76.61786417322834","76.61786417322834","78.34030511811024","78.34030511811024","78.34030511811024","56.82824803149607","56.82824803149607","56.82824803149607","71.11220472440945","71.11220472440945","71.11220472440945","80.58562992125984","80.58562992125984","80.58562992125984"
"5650","80.09357344632768","80.09357344632768","80.09357344632768","76.75670903954803","76.75670903954803","76.75670903954803","78.37217514124293","78.37217514124293","78.37217514124293","56.83704096045198","56.83704096045198","56.83704096045198","71.33209745762711","71.33209745762711","71.33209745762711","80.81302966101696","80.81302966101696","80.81302966101696"
"5700","80.12114537444934","80.12114537444934","80.12114537444934","76.8034140969163","76.8034140969163","76.8034140969163","78.32805616740089","78.32805616740089","78.32805616740089","57.172356828193834","57.172356828193834","57.172356828193834","71.5824614537445","71.5824614537445","71.5824614537445","80.80602973568281","80.80602973568281","80.80602973568281"
"5750","80.27132220216606","80.27132220216606","80.27132220216606","76.91787003610108","76.91787003610108","76.91787003610108","78.38729693140795","78.38729693140795","78.38729693140795","57.25970216606498","57.25970216606498","57.25970216606498","71.73115974729242","71.73115974729242","71.73115974729242","80.88616877256318","80.88616877256318","80.88616877256318"
"5800","80.1247133027523","80.1247133027523","80.1247133027523","76.815749235474","76.815749235474","76.815749235474","78.32329892966361","78.32329892966361","78.32329892966361","57.222381498470945","57.222381498470945","57.222381498470945","71.70059250764525","71.70059250764525","71.70059250764525","80.81995412844037","80.81995412844037","80.81995412844037"
"5850","80.12889588859416","80.12889588859416","80.12889588859416","76.79252320954907","76.79252320954907","76.79252320954907","78.1954575596817","78.1954575596817","78.1954575596817","57.13071949602122","57.13071949602122","57.13071949602122","71.64497679045093","71.64497679045093","71.64497679045093","80.81274867374005","80.81274867374005","80.81274867374005"
"5900","80.57725694444444","80.57725694444444","80.57725694444444","76.953125","76.953125","76.953125","78.125","78.125","78.125","57.8125","57.8125","57.8125","72.41753472222223","72.41753472222223","72.41753472222223","82.40017361111111","82.40017361111111","82.40017361111111"
"5950","80.64135174418605","80.64135174418605","80.64135174418605","77.44367732558139","77.44367732558139","77.44367732558139","79.0515988372093","79.0515988372093","79.0515988372093","58.375726744186046","58.375726744186046","58.375726744186046","72.56540697674419","72.56540697674419","72.56540697674419","82.32194767441861","82.32194767441861","82.32194767441861"
"6000","80.87086397058823","80.87086397058823","80.87086397058823","77.5103400735294","77.5103400735294","77.5103400735294","79.11879595588235","79.11879595588235","79.11879595588235","58.13419117647059","58.13419117647059","58.13419117647059","72.35179227941177","72.35179227941177","72.35179227941177","82.23230698529412","82.23230698529412","82.23230698529412"
"6050","81.00638440860214","81.00638440860214","81.00638440860214","77.6461693548387","77.6461693548387","77.6461693548387","79.01125672043011","79.01125672043011","79.01125672043011","58.13592069892473","58.13592069892473","58.13592069892473","72.46723790322581","72.46723790322581","72.46723790322581","82.24966397849462","82.24966397849462","82.24966397849462"
"6100","80.91234110169492","80.91234110169492","80.91234110169492","77.54568326271186","77.54568326271186","77.54568326271186","78.89300847457628","78.89300847457628","78.89300847457628","57.96146716101695","57.96146716101695","57.96146716101695","72.48411016949153","72.48411016949153","72.48411016949153","82.04118114406779","82.04118114406779","82.04118114406779"
"6150","80.76376748251748","80.76376748251748","80.76376748251748","77.50218531468532","77.50218531468532","77.50218531468532","78.73961975524476","78.73961975524476","78.73961975524476","57.77972027972028","57.77972027972028","57.77972027972028","72.52513111888112","72.52513111888112","72.52513111888112","81.83184003496504","81.83184003496504","81.83184003496504"
"6200","80.64778645833333","80.64778645833333","80.64778645833333","77.49720982142857","77.49720982142857","77.49720982142857","78.70628720238095","78.70628720238095","78.70628720238095","57.742745535714285","57.742745535714285","57.742745535714285","72.42373511904762","72.42373511904762","72.42373511904762","81.80803571428571","81.80803571428571","81.80803571428571"
