"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MAX"
"3800","0.6669361137963356","0.6669361137963356","0.6669361137963356","0.7796478911917261","0.7796478911917261","0.7796478911917261","0.701502706776274","0.701502706776274","0.701502706776274","1.246218057811683","1.246218057811683","1.246218057811683","0.9180237790371509","0.9180237790371509","0.9180237790371509","0.6338960522032798","0.6338960522032798","0.6338960522032798"
"3850","0.6649313990071596","0.6649313990071596","0.6649313990071596","0.7785141830702862","0.7785141830702862","0.7785141830702862","0.700121820332056","0.700121820332056","0.700121820332056","1.2474029218576042","1.2474029218576042","1.2474029218576042","0.9199810105274959","0.9199810105274959","0.9199810105274959","0.6337482497455126","0.6337482497455126","0.6337482497455126"
"3900","0.6673660464779869","0.6673660464779869","0.6673660464779869","0.7792525094841163","0.7792525094841163","0.7792525094841163","0.7020659181460036","0.7020659181460036","0.7020659181460036","1.2484575828332551","1.2484575828332551","1.2484575828332551","0.9218876230779118","0.9218876230779118","0.9218876230779118","0.6372638823786331","0.6372638823786331","0.6372638823786331"
"3950","0.6262864659472209","0.6262864659472209","0.6262864659472209","0.7377526847327628","0.7377526847327628","0.7377526847327628","0.650489685012073","0.650489685012073","0.650489685012073","1.221898730208234","1.221898730208234","1.221898730208234","0.8779476459433393","0.8779476459433393","0.8779476459433393","0.6135092821063065","0.6135092821063065","0.6135092821063065"
"4000","0.6398817399045923","0.6398817399045923","0.6398817399045923","0.7543461001836337","0.7543461001836337","0.7543461001836337","0.6866763705735678","0.6866763705735678","0.6866763705735678","1.240605959525475","1.240605959525475","1.240605959525475","0.8969371148518154","0.8969371148518154","0.8969371148518154","0.6146040738938929","0.6146040738938929","0.6146040738938929"
"4050","0.6409039315602458","0.6409039315602458","0.6409039315602458","0.7512135353494198","0.7512135353494198","0.7512135353494198","0.6800990258971005","0.6800990258971005","0.6800990258971005","1.2349928080612886","1.2349928080612886","1.2349928080612886","0.8901570667611792","0.8901570667611792","0.8901570667611792","0.6141755358969911","0.6141755358969911","0.6141755358969911"
"4100","0.6403897932062599","0.6403897932062599","0.6403897932062599","0.750195452056006","0.750195452056006","0.750195452056006","0.6821545027001366","0.6821545027001366","0.6821545027001366","1.232740866888256","1.232740866888256","1.232740866888256","0.8921144161548914","0.8921144161548914","0.8921144161548914","0.6180783561699054","0.6180783561699054","0.6180783561699054"
"4150","0.6454975058428974","0.6454975058428974","0.6454975058428974","0.7522073996512227","0.7522073996512227","0.7522073996512227","0.6842214118890247","0.6842214118890247","0.6842214118890247","1.2299265572144282","1.2299265572144282","1.2299265572144282","0.8931141317632683","0.8931141317632683","0.8931141317632683","0.6204027402450435","0.6204027402450435","0.6204027402450435"
"4200","0.6442828676135269","0.6442828676135269","0.6442828676135269","0.7517569493182337","0.7517569493182337","0.7517569493182337","0.6830775141716003","0.6830775141716003","0.6830775141716003","1.2314643448161096","1.2314643448161096","1.2314643448161096","0.8928748236079396","0.8928748236079396","0.8928748236079396","0.6192700378468766","0.6192700378468766","0.6192700378468766"
"4250","0.6460405686908454","0.6460405686908454","0.6460405686908454","0.752394913053932","0.752394913053932","0.752394913053932","0.6848715814677152","0.6848715814677152","0.6848715814677152","1.2298485024933241","1.2298485024933241","1.2298485024933241","0.8948188943247641","0.8948188943247641","0.8948188943247641","0.6194935748654027","0.6194935748654027","0.6194935748654027"
"4300","0.6456358803653717","0.6456358803653717","0.6456358803653717","0.7525802785873413","0.7525802785873413","0.7525802785873413","0.6874953473854065","0.6874953473854065","0.6874953473854065","1.2310425263595581","1.2310425263595581","1.2310425263595581","0.8957906039619445","0.8957906039619445","0.8957906039619445","0.620068153924942","0.620068153924942","0.620068153924942"
"4350","0.6169990432262421","0.6169990432262421","0.6169990432262421","0.7224507772922516","0.7224507772922516","0.7224507772922516","0.6610491108894349","0.6610491108894349","0.6610491108894349","1.2045934057235719","1.2045934057235719","1.2045934057235719","0.8514874541759491","0.8514874541759491","0.8514874541759491","0.5862339442968368","0.5862339442968368","0.5862339442968368"
"4400","0.6284830772876739","0.6284830772876739","0.6284830772876739","0.7275192981958389","0.7275192981958389","0.7275192981958389","0.6615714198350906","0.6615714198350906","0.6615714198350906","1.208756446838379","1.208756446838379","1.208756446838379","0.8539167070388793","0.8539167070388793","0.8539167070388793","0.5924600139260292","0.5924600139260292","0.5924600139260292"
"4450","0.6311846522490183","0.6311846522490183","0.6311846522490183","0.7251762108008066","0.7251762108008066","0.7251762108008066","0.659890353679657","0.659890353679657","0.659890353679657","1.2074717116355895","1.2074717116355895","1.2074717116355895","0.8580979935328166","0.8580979935328166","0.8580979935328166","0.5870215686162313","0.5870215686162313","0.5870215686162313"
"4500","0.6282826144993305","0.6282826144993305","0.6282826144993305","0.7253528863191605","0.7253528863191605","0.7253528863191605","0.6619818523526192","0.6619818523526192","0.6619818523526192","1.208659513294697","1.208659513294697","1.208659513294697","0.8600064477324486","0.8600064477324486","0.8600064477324486","0.5945732343196869","0.5945732343196869","0.5945732343196869"
"4550","0.6246955852508544","0.6246955852508544","0.6246955852508544","0.7210296416282653","0.7210296416282653","0.7210296416282653","0.660215460062027","0.660215460062027","0.660215460062027","1.208757600069046","1.208757600069046","1.208757600069046","0.8593425912857056","0.8593425912857056","0.8593425912857056","0.5923819800615311","0.5923819800615311","0.5923819800615311"
"4600","0.6262090939283371","0.6262090939283371","0.6262090939283371","0.721365950902303","0.721365950902303","0.721365950902303","0.661358911593755","0.661358911593755","0.661358911593755","1.2089100845654805","1.2089100845654805","1.2089100845654805","0.8596778233846029","0.8596778233846029","0.8596778233846029","0.5937912934025129","0.5937912934025129","0.5937912934025129"
"4650","0.6246340543031692","0.6246340543031692","0.6246340543031692","0.7203304094927652","0.7203304094927652","0.7203304094927652","0.6614967242309026","0.6614967242309026","0.6614967242309026","1.209986891746521","1.209986891746521","1.209986891746521","0.8606887023789542","0.8606887023789542","0.8606887023789542","0.5933518326282501","0.5933518326282501","0.5933518326282501"
"4700","0.598756687508689","0.598756687508689","0.598756687508689","0.6995001898871528","0.6995001898871528","0.6995001898871528","0.6601012878947787","0.6601012878947787","0.6601012878947787","1.2071286572350397","1.2071286572350397","1.2071286572350397","0.8600734008683099","0.8600734008683099","0.8600734008683099","0.5963109069400363","0.5963109069400363","0.5963109069400363"
"4750","0.612511423684783","0.612511423684783","0.612511423684783","0.7166665853080103","0.7166665853080103","0.7166665853080103","0.6699146688994715","0.6699146688994715","0.6699146688994715","1.2025623018458738","1.2025623018458738","1.2025623018458738","0.8521979865381273","0.8521979865381273","0.8521979865381273","0.5935353525614334","0.5935353525614334","0.5935353525614334"
"4800","0.6147440507871296","0.6147440507871296","0.6147440507871296","0.7165507264093521","0.7165507264093521","0.7165507264093521","0.6634331783023449","0.6634331783023449","0.6634331783023449","1.2047641506982505","1.2047641506982505","1.2047641506982505","0.8492907460676421","0.8492907460676421","0.8492907460676421","0.5885353605134771","0.5885353605134771","0.5885353605134771"
"4850","0.6154505325563299","0.6154505325563299","0.6154505325563299","0.713992843462986","0.713992843462986","0.713992843462986","0.6591655896894587","0.6591655896894587","0.6591655896894587","1.2066189448038738","1.2066189448038738","1.2066189448038738","0.847357470284468","0.847357470284468","0.847357470284468","0.5861141149352931","0.5861141149352931","0.5861141149352931"
"4900","0.6161399691869197","0.6161399691869197","0.6161399691869197","0.7120676816365366","0.7120676816365366","0.7120676816365366","0.6558934213442095","0.6558934213442095","0.6558934213442095","1.2100291337693136","1.2100291337693136","1.2100291337693136","0.8469436673456402","0.8469436673456402","0.8469436673456402","0.5826347544432827","0.5826347544432827","0.5826347544432827"
"4950","0.6127094649440074","0.6127094649440074","0.6127094649440074","0.7113944450860779","0.7113944450860779","0.7113944450860779","0.6499469176682726","0.6499469176682726","0.6499469176682726","1.2053018421740145","1.2053018421740145","1.2053018421740145","0.8467791513126329","0.8467791513126329","0.8467791513126329","0.5797477439333574","0.5797477439333574","0.5797477439333574"
"5000","0.608031790715591","0.608031790715591","0.608031790715591","0.7089355082573628","0.7089355082573628","0.7089355082573628","0.6481435961515001","0.6481435961515001","0.6481435961515001","1.2036181944859452","1.2036181944859452","1.2036181944859452","0.8452530163777299","0.8452530163777299","0.8452530163777299","0.5792591558305191","0.5792591558305191","0.5792591558305191"
"5050","0.6060272886892547","0.6060272886892547","0.6060272886892547","0.7069865200346891","0.7069865200346891","0.7069865200346891","0.6478686347645305","0.6478686347645305","0.6478686347645305","1.2011194698989889","1.2011194698989889","1.2011194698989889","0.8427676008936422","0.8427676008936422","0.8427676008936422","0.5793128536604241","0.5793128536604241","0.5793128536604241"
"5100","0.6084270477294922","0.6084270477294922","0.6084270477294922","0.7072171337074704","0.7072171337074704","0.7072171337074704","0.6604539023505317","0.6604539023505317","0.6604539023505317","1.2222184075249567","1.2222184075249567","1.2222184075249567","0.8464907374646928","0.8464907374646928","0.8464907374646928","0.5703021453486549","0.5703021453486549","0.5703021453486549"
"5150","0.5744319040985668","0.5744319040985668","0.5744319040985668","0.683449709240128","0.683449709240128","0.683449709240128","0.6235984620802543","0.6235984620802543","0.6235984620802543","1.2031095185700584","1.2031095185700584","1.2031095185700584","0.8244090597419178","0.8244090597419178","0.8244090597419178","0.5369864075499422","0.5369864075499422","0.5369864075499422"
"5200","0.5804114733207024","0.5804114733207024","0.5804114733207024","0.6865469325902098","0.6865469325902098","0.6865469325902098","0.6280641927052353","0.6280641927052353","0.6280641927052353","1.2057553954043632","1.2057553954043632","1.2057553954043632","0.8266889296345792","0.8266889296345792","0.8266889296345792","0.5495787932206009","0.5495787932206009","0.5495787932206009"
"5250","0.5749356535573801","0.5749356535573801","0.5749356535573801","0.6786471654971441","0.6786471654971441","0.6786471654971441","0.624562261537427","0.624562261537427","0.624562261537427","1.1952397273409934","1.1952397273409934","1.1952397273409934","0.8190528878143856","0.8190528878143856","0.8190528878143856","0.545844150795823","0.545844150795823","0.545844150795823"
"5300","0.57681505382061","0.57681505382061","0.57681505382061","0.6761317676907286","0.6761317676907286","0.6761317676907286","0.6254128642858715","0.6254128642858715","0.6254128642858715","1.1948029018870188","1.1948029018870188","1.1948029018870188","0.8167457523149088","0.8167457523149088","0.8167457523149088","0.5480912184223122","0.5480912184223122","0.5480912184223122"
"5350","0.5794753103113887","0.5794753103113887","0.5794753103113887","0.6760767560396621","0.6760767560396621","0.6760767560396621","0.62553614111089","0.62553614111089","0.62553614111089","1.1968668926118025","1.1968668926118025","1.1968668926118025","0.8145921935341252","0.8145921935341252","0.8145921935341252","0.5483968416923908","0.5483968416923908","0.5483968416923908"
"5400","0.5803211954592159","0.5803211954592159","0.5803211954592159","0.6727431841054052","0.6727431841054052","0.6727431841054052","0.6261540604462413","0.6261540604462413","0.6261540604462413","1.1940964657180715","1.1940964657180715","1.1940964657180715","0.8123481189304927","0.8123481189304927","0.8123481189304927","0.5498431317461362","0.5498431317461362","0.5498431317461362"
"5450","0.5821317594660365","0.5821317594660365","0.5821317594660365","0.6735425571222668","0.6735425571222668","0.6735425571222668","0.6255622630048058","0.6255622630048058","0.6255622630048058","1.1960751260428324","1.1960751260428324","1.1960751260428324","0.8135497433983762","0.8135497433983762","0.8135497433983762","0.549712338525316","0.549712338525316","0.549712338525316"
"5500","0.5976352934484128","0.5976352934484128","0.5976352934484128","0.7015814229294106","0.7015814229294106","0.7015814229294106","0.6452790454581931","0.6452790454581931","0.6452790454581931","1.2104076632746943","1.2104076632746943","1.2104076632746943","0.827656434641944","0.827656434641944","0.827656434641944","0.5903909824512623","0.5903909824512623","0.5903909824512623"
"5550","0.581078413632009","0.581078413632009","0.581078413632009","0.683226720079199","0.683226720079199","0.683226720079199","0.6219011843204498","0.6219011843204498","0.6219011843204498","1.2001610181548379","1.2001610181548379","1.2001610181548379","0.8221872108323234","0.8221872108323234","0.8221872108323234","0.5571884636755113","0.5571884636755113","0.5571884636755113"
"5600","0.5761750680724467","0.5761750680724467","0.5761750680724467","0.6690619259368716","0.6690619259368716","0.6690619259368716","0.622145430309566","0.622145430309566","0.622145430309566","1.190468727603672","1.190468727603672","1.190468727603672","0.8129320078947413","0.8129320078947413","0.8129320078947413","0.5517880287696058","0.5517880287696058","0.5517880287696058"
"5650","0.5726120155409905","0.5726120155409905","0.5726120155409905","0.6668570620865472","0.6668570620865472","0.6668570620865472","0.6216326977236796","0.6216326977236796","0.6216326977236796","1.193485663098804","1.193485663098804","1.193485663098804","0.8094648338307096","0.8094648338307096","0.8094648338307096","0.5473595226215104","0.5473595226215104","0.5473595226215104"
"5700","0.57092259029985","0.57092259029985","0.57092259029985","0.6640183323017826","0.6640183323017826","0.6640183323017826","0.6191661041476128","0.6191661041476128","0.6191661041476128","1.1887815907138035","1.1887815907138035","1.1887815907138035","0.8029980013549065","0.8029980013549065","0.8029980013549065","0.5447268942904367","0.5447268942904367","0.5447268942904367"
