"Step","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MIN","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MAX","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MIN","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MAX","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MIN","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MAX","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MIN","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MAX"
"5850","0.45551285289959187","0.45551285289959187","0.45551285289959187","0.7661415902151669","0.7661415902151669","0.7661415902151669","0.5412809879615389","0.5412809879615389","0.5412809879615389","0.6473907142166118","0.6473907142166118","0.6473907142166118"
"5900","0.44254283441437614","0.44254283441437614","0.44254283441437614","0.7482160098022885","0.7482160098022885","0.7482160098022885","0.4915735613968637","0.4915735613968637","0.4915735613968637","0.6320805764860578","0.6320805764860578","0.6320805764860578"
"5950","0.43514417319796805","0.43514417319796805","0.43514417319796805","0.7642171410627143","0.7642171410627143","0.7642171410627143","0.5066172480583191","0.5066172480583191","0.5066172480583191","0.6340256915536038","0.6340256915536038","0.6340256915536038"
"6000","0.44340337659506235","0.44340337659506235","0.44340337659506235","0.7611244049142388","0.7611244049142388","0.7611244049142388","0.5101294848410522","0.5101294848410522","0.5101294848410522","0.6336761783151066","0.6336761783151066","0.6336761783151066"
"6050","0.4451168634558237","0.4451168634558237","0.4451168634558237","0.7484414708870714","0.7484414708870714","0.7484414708870714","0.5095733564387086","0.5095733564387086","0.5095733564387086","0.6298535488626008","0.6298535488626008","0.6298535488626008"
"6100","0.4405997895588309","0.4405997895588309","0.4405997895588309","0.742768528602891","0.742768528602891","0.742768528602891","0.5151275949457944","0.5151275949457944","0.5151275949457944","0.6347140462721809","0.6347140462721809","0.6347140462721809"
"6150","0.4401258390683394","0.4401258390683394","0.4401258390683394","0.7384079442574427","0.7384079442574427","0.7384079442574427","0.5214772800673971","0.5214772800673971","0.5214772800673971","0.6325202090340061","0.6325202090340061","0.6325202090340061"
"6200","0.44070939382626895","0.44070939382626895","0.44070939382626895","0.735901572165035","0.735901572165035","0.735901572165035","0.5250705136429696","0.5250705136429696","0.5250705136429696","0.6341798792460135","0.6341798792460135","0.6341798792460135"
"6250","0.4423106085759988","0.4423106085759988","0.4423106085759988","0.7337541299162751","0.7337541299162751","0.7337541299162751","0.5239258221702873","0.5239258221702873","0.5239258221702873","0.6345672740219789","0.6345672740219789","0.6345672740219789"
"6300","0.4156918532318539","0.4156918532318539","0.4156918532318539","0.7262008772956","0.7262008772956","0.7262008772956","0.5173747056060367","0.5173747056060367","0.5173747056060367","0.622336475054423","0.622336475054423","0.622336475054423"
"6350","0.41481459015294125","0.41481459015294125","0.41481459015294125","0.7388852960185001","0.7388852960185001","0.7388852960185001","0.5130880305641576","0.5130880305641576","0.5130880305641576","0.6069637176237608","0.6069637176237608","0.6069637176237608"
"6400","0.4167852568215337","0.4167852568215337","0.4167852568215337","0.7321346052761736","0.7321346052761736","0.7321346052761736","0.5126308560371399","0.5126308560371399","0.5126308560371399","0.6149526055516867","0.6149526055516867","0.6149526055516867"
"6450","0.4165427625179291","0.4165427625179291","0.4165427625179291","0.7278088505451495","0.7278088505451495","0.7278088505451495","0.5198524826612227","0.5198524826612227","0.5198524826612227","0.6121688621166425","0.6121688621166425","0.6121688621166425"
"6500","0.41928568299935787","0.41928568299935787","0.41928568299935787","0.7242136867678896","0.7242136867678896","0.7242136867678896","0.5191816497822197","0.5191816497822197","0.5191816497822197","0.6157297658677003","0.6157297658677003","0.6157297658677003"
"6550","0.42613398422629145","0.42613398422629145","0.42613398422629145","0.7228611253075681","0.7228611253075681","0.7228611253075681","0.5229636010477099","0.5229636010477099","0.5229636010477099","0.6124217968876079","0.6124217968876079","0.6124217968876079"
"6600","0.4278213183948959","0.4278213183948959","0.4278213183948959","0.7182497383891673","0.7182497383891673","0.7182497383891673","0.5207706491152445","0.5207706491152445","0.5207706491152445","0.612835789245108","0.612835789245108","0.612835789245108"
"6650","0.5009266063570976","0.5009266063570976","0.5009266063570976","0.684964582324028","0.684964582324028","0.684964582324028","0.49150483310222626","0.49150483310222626","0.49150483310222626","0.5623380392789841","0.5623380392789841","0.5623380392789841"
"6700","0.39503262329984595","0.39503262329984595","0.39503262329984595","0.7095495517607089","0.7095495517607089","0.7095495517607089","0.4931700831210172","0.4931700831210172","0.4931700831210172","0.5789822500061106","0.5789822500061106","0.5789822500061106"
"6750","0.41638128516765743","0.41638128516765743","0.41638128516765743","0.6962651054446514","0.6962651054446514","0.6962651054446514","0.49383401956695777","0.49383401956695777","0.49383401956695777","0.5890161801989262","0.5890161801989262","0.5890161801989262"
"6800","0.4237411608556648","0.4237411608556648","0.4237411608556648","0.702631578816996","0.702631578816996","0.702631578816996","0.4895281050499384","0.4895281050499384","0.4895281050499384","0.5952363867651332","0.5952363867651332","0.5952363867651332"
"6850","0.4224987853975857","0.4224987853975857","0.4224987853975857","0.6969501696088735","0.6969501696088735","0.6969501696088735","0.4885553914834471","0.4885553914834471","0.4885553914834471","0.5903782276254074","0.5903782276254074","0.5903782276254074"
"6900","0.4220879725583895","0.4220879725583895","0.4220879725583895","0.6988742664808364","0.6988742664808364","0.6988742664808364","0.49281268807377404","0.49281268807377404","0.49281268807377404","0.5941892725041532","0.5941892725041532","0.5941892725041532"
"6950","0.421171348541975","0.421171348541975","0.421171348541975","0.6979904691443631","0.6979904691443631","0.6979904691443631","0.4928849675741635","0.4928849675741635","0.4928849675741635","0.5907027352797357","0.5907027352797357","0.5907027352797357"
"7000","0.42245779805264233","0.42245779805264233","0.42245779805264233","0.6969970583410586","0.6969970583410586","0.6969970583410586","0.4927971053258174","0.4927971053258174","0.4927971053258174","0.5945942797566538","0.5945942797566538","0.5945942797566538"
"7050","0.400331057035006","0.400331057035006","0.400331057035006","0.6518656611442566","0.6518656611442566","0.6518656611442566","0.4568602419816531","0.4568602419816531","0.4568602419816531","0.5876129498848548","0.5876129498848548","0.5876129498848548"
"7100","0.40145770614109344","0.40145770614109344","0.40145770614109344","0.6662802946945977","0.6662802946945977","0.6662802946945977","0.4905400044388241","0.4905400044388241","0.4905400044388241","0.5824020467107258","0.5824020467107258","0.5824020467107258"
"7150","0.40198212215858226","0.40198212215858226","0.40198212215858226","0.668656256346576","0.668656256346576","0.668656256346576","0.4905592021161476","0.4905592021161476","0.4905592021161476","0.5860115904196174","0.5860115904196174","0.5860115904196174"
"7200","0.40747744603756747","0.40747744603756747","0.40747744603756747","0.6784173180720557","0.6784173180720557","0.6784173180720557","0.490529314323437","0.490529314323437","0.490529314323437","0.5823629615497004","0.5823629615497004","0.5823629615497004"
"7250","0.4037773734387098","0.4037773734387098","0.4037773734387098","0.6752183272245345","0.6752183272245345","0.6752183272245345","0.4930606132521876","0.4930606132521876","0.4930606132521876","0.5782733019528814","0.5782733019528814","0.5782733019528814"
"7300","0.40514043534436606","0.40514043534436606","0.40514043534436606","0.6740906640830602","0.6740906640830602","0.6740906640830602","0.4902359688576637","0.4902359688576637","0.4902359688576637","0.5757894903534719","0.5757894903534719","0.5757894903534719"
"7350","0.4083572180031207","0.4083572180031207","0.4083572180031207","0.676360951254543","0.676360951254543","0.676360951254543","0.4902213216304017","0.4902213216304017","0.4902213216304017","0.5762849433924824","0.5762849433924824","0.5762849433924824"
"7400","0.4112327500726237","0.4112327500726237","0.4112327500726237","0.6757749146666409","0.6757749146666409","0.6757749146666409","0.4924943892505872","0.4924943892505872","0.4924943892505872","0.5742352893037245","0.5742352893037245","0.5742352893037245"
"7450","0.37197386676614935","0.37197386676614935","0.37197386676614935","0.6063585741953417","0.6063585741953417","0.6063585741953417","0.5117225443775003","0.5117225443775003","0.5117225443775003","0.5711372752081264","0.5711372752081264","0.5711372752081264"
"7500","0.3882389718459712","0.3882389718459712","0.3882389718459712","0.6298056522177325","0.6298056522177325","0.6298056522177325","0.4837970584630966","0.4837970584630966","0.4837970584630966","0.5742650748127036","0.5742650748127036","0.5742650748127036"
"7550","0.3897953162916371","0.3897953162916371","0.3897953162916371","0.6374094537535652","0.6374094537535652","0.6374094537535652","0.47388864980369316","0.47388864980369316","0.47388864980369316","0.5719766377425585","0.5719766377425585","0.5719766377425585"
"7600","0.3983026737737101","0.3983026737737101","0.3983026737737101","0.640581106723741","0.640581106723741","0.640581106723741","0.4772526426024215","0.4772526426024215","0.4772526426024215","0.5744722575642341","0.5744722575642341","0.5744722575642341"
"7650","0.39904769449620636","0.39904769449620636","0.39904769449620636","0.6524697881829631","0.6524697881829631","0.6524697881829631","0.4767876196283478","0.4767876196283478","0.4767876196283478","0.5775942380900856","0.5775942380900856","0.5775942380900856"
"7700","0.39842721250127344","0.39842721250127344","0.39842721250127344","0.6531353346346056","0.6531353346346056","0.6531353346346056","0.47833697497844696","0.47833697497844696","0.47833697497844696","0.5737201456418809","0.5737201456418809","0.5737201456418809"
"7750","0.4012803812019573","0.4012803812019573","0.4012803812019573","0.6579305113102338","0.6579305113102338","0.6579305113102338","0.47969032407547374","0.47969032407547374","0.47969032407547374","0.5707144159707964","0.5707144159707964","0.5707144159707964"
"7800","0.4010263844843834","0.4010263844843834","0.4010263844843834","0.6580130032473995","0.6580130032473995","0.6580130032473995","0.4778429308245259","0.4778429308245259","0.4778429308245259","0.5701721517309066","0.5701721517309066","0.5701721517309066"
"7850","0.3709090169399015","0.3709090169399015","0.3709090169399015","0.6627220857527948","0.6627220857527948","0.6627220857527948","0.46868718343396343","0.46868718343396343","0.46868718343396343","0.5526984699310795","0.5526984699310795","0.5526984699310795"
"7900","0.38046028106300916","0.38046028106300916","0.38046028106300916","0.6508749425411224","0.6508749425411224","0.6508749425411224","0.4611913697955049","0.4611913697955049","0.4611913697955049","0.5613696229310683","0.5613696229310683","0.5613696229310683"
"7950","0.3868242005127987","0.3868242005127987","0.3868242005127987","0.6457985478048106","0.6457985478048106","0.6457985478048106","0.47228281757303775","0.47228281757303775","0.47228281757303775","0.5566858323930785","0.5566858323930785","0.5566858323930785"
"8000","0.38862541655479876","0.38862541655479876","0.38862541655479876","0.6466535115768897","0.6466535115768897","0.6466535115768897","0.4713765109441557","0.4713765109441557","0.4713765109441557","0.554979569345548","0.554979569345548","0.554979569345548"
"8050","0.3871393698505509","0.3871393698505509","0.3871393698505509","0.6435235594258164","0.6435235594258164","0.6435235594258164","0.46962123696422164","0.46962123696422164","0.46962123696422164","0.5518917674884135","0.5518917674884135","0.5518917674884135"
"8100","0.3917127917669846","0.3917127917669846","0.3917127917669846","0.6456049139813597","0.6456049139813597","0.6456049139813597","0.4675880519945002","0.4675880519945002","0.4675880519945002","0.5550983324381804","0.5550983324381804","0.5550983324381804"
"8150","0.39272955190559167","0.39272955190559167","0.39272955190559167","0.6435699559230459","0.6435699559230459","0.6435699559230459","0.4685230207407222","0.4685230207407222","0.4685230207407222","0.555145755455213","0.555145755455213","0.555145755455213"
"8200","0.39107275130398317","0.39107275130398317","0.39107275130398317","0.6451492964282749","0.6451492964282749","0.6451492964282749","0.4695913988774217","0.4695913988774217","0.4695913988774217","0.5552535069583282","0.5552535069583282","0.5552535069583282"
"8250","0.35873922146856785","0.35873922146856785","0.35873922146856785","0.6398875281214714","0.6398875281214714","0.6398875281214714","0.4579163782298565","0.4579163782298565","0.4579163782298565","0.5324988283216954","0.5324988283216954","0.5324988283216954"
"8300","0.36621115124887893","0.36621115124887893","0.36621115124887893","0.630745729804039","0.630745729804039","0.630745729804039","0.44591477281517455","0.44591477281517455","0.44591477281517455","0.5418988082143995","0.5418988082143995","0.5418988082143995"
"8350","0.3751570098102093","0.3751570098102093","0.3751570098102093","0.6318181676524026","0.6318181676524026","0.6318181676524026","0.44882444952215467","0.44882444952215467","0.44882444952215467","0.548236813715526","0.548236813715526","0.548236813715526"
"8400","0.3754014229303912","0.3754014229303912","0.3754014229303912","0.6329224249250011","0.6329224249250011","0.6329224249250011","0.4538412288615578","0.4538412288615578","0.4538412288615578","0.5496036772665225","0.5496036772665225","0.5496036772665225"
"8450","0.3771805938954155","0.3771805938954155","0.3771805938954155","0.632729705919822","0.632729705919822","0.632729705919822","0.4560232440630595","0.4560232440630595","0.4560232440630595","0.54618349224329","0.54618349224329","0.54618349224329"
"8500","0.3781301896633773","0.3781301896633773","0.3781301896633773","0.6369094588633242","0.6369094588633242","0.6369094588633242","0.45607782057647045","0.45607782057647045","0.45607782057647045","0.5500990705243473","0.5500990705243473","0.5500990705243473"
"8550","0.38262884989380835","0.38262884989380835","0.38262884989380835","0.6374278481392299","0.6374278481392299","0.6374278481392299","0.4575980041833485","0.4575980041833485","0.4575980041833485","0.5496974947697976","0.5496974947697976","0.5496974947697976"
